  
 ----------------
 Bad Element Info
 ----------------
  
 Element         2282
         0.49539251084953556      -0.68440312385419810        0.0000000000000000     
         0.52515924758445831      -0.73618833061299160        0.0000000000000000     
         0.52957618338832158      -0.64705525960053367        0.0000000000000000     
         0.52143553676705678      -0.64846049226480473        0.0000000000000000     
 Problems:
       Condition          5.5827949318529972     
       Edge Ratio         10.802807791088824     
       Minimum Angle      32.727725424120074     
  
 //////////////////////////////////////////////////
 Element         2297
         0.26381228083696012      -0.47484079943192770        0.0000000000000000     
         0.31559688878910191      -0.50460749080193579        0.0000000000000000     
         0.35153950773519521      -0.47856446323294333        0.0000000000000000     
         0.35294474039946627      -0.47042381661167837        0.0000000000000000     
 Problems:
       Condition          5.5827586026923033     
       Edge Ratio         10.802734147403774     
       Minimum Angle      32.728023526952263     
  
 //////////////////////////////////////////////////
 Element         2323
          2.5500883229116282        1.4532670267453949        0.0000000000000000     
          2.5425522980448236        1.5436875613638117        0.0000000000000000     
          2.4479067600356630        1.5550984481446659        0.0000000000000000     
          2.5000000000000000        1.5000000000000000        0.0000000000000000     
 Problems:
       Condition          16.049514179471803     
       Maximum Angle      176.40929035519713     
  
 //////////////////////////////////////////////////
 Element         2343
         0.53262090917714666        1.5553107450995136        0.0000000000000000     
         0.43675112031428270        1.5441136696436679        0.0000000000000000     
         0.43500604635079299        1.4540761312862083        0.0000000000000000     
         0.50000000000000000        1.5000000000000000        0.0000000000000000     
 Problems:
       Maximum Angle      155.77557468510082     
  
 //////////////////////////////////////////////////
 Element         2374
          2.4479578238788045        1.9278897417041598        0.0000000000000000     
          2.5426559973330893        1.9352396724019436        0.0000000000000000     
          2.5509937436363188        2.0280298205751666        0.0000000000000000     
          2.5000000000000000        2.0000000000000000        0.0000000000000000     
 Problems:
       Maximum Angle      154.61444235269516     
  
 //////////////////////////////////////////////////
 Element         2411
         -1.5518731639932797       -2.0719000439734270        0.0000000000000000     
         -1.4569796093193867       -2.0643162452098349        0.0000000000000000     
         -1.4458336372838900       -1.9682225337299852        0.0000000000000000     
         -1.5000000000000000       -2.0000000000000000        0.0000000000000000     
 Problems:
       Maximum Angle      156.20764706829297     
  
 //////////////////////////////////////////////////
 Element         2427
         -1.9719702657731553      -0.94900633508707333        0.0000000000000000     
         -2.0647561333277333      -0.95733949856721601        0.0000000000000000     
         -2.0721073429347419       -1.0520384717040105        0.0000000000000000     
         -2.0000000000000000       -1.0000000000000000        0.0000000000000000     
 Problems:
       Maximum Angle      154.61356902862414     
  
 //////////////////////////////////////////////////
  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9999E+01      9.0001E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9998E+01      9.0002E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0001E+00      1.0000E-02      8.9999E+01      9.0002E+01      1.0000E+00
      1.0001E-02      1.0000E+00      1.0000E+00      1.0001E+00      1.0001E-02      8.9999E+01      9.0001E+01      1.0000E+00
      1.0001E-02      1.0000E+00      1.0000E+00      1.0001E+00      1.0001E-02      8.9998E+01      9.0003E+01      1.0000E+00
      1.0001E-02      1.0000E+00      1.0000E+00      1.0001E+00      1.0001E-02      8.9991E+01      9.0007E+01      1.0000E+00
      1.0004E-02      1.0002E+00      1.0000E+00      1.0003E+00      1.0002E-02      8.9960E+01      9.0027E+01      1.0000E+00
      1.0019E-02      1.0009E+00      1.0000E+00      1.0015E+00      1.0007E-02      8.9826E+01      9.0123E+01      1.0000E+00
      1.0059E-02      1.0030E+00      1.0000E+00      1.0047E+00      1.0031E-02      8.9499E+01      9.0408E+01      1.0000E+00
      1.0158E-02      1.0110E+00      1.0004E+00      1.0159E+00      1.0088E-02      8.8703E+01      9.1232E+01      1.0000E+00
      1.0163E-02      1.0168E+00      1.0010E+00      1.0400E+00      1.0034E-02      8.8737E+01      9.1640E+01      1.0000E+00
      1.0515E-02      1.0930E+00      1.0131E+00      1.1371E+00      1.0009E-02      8.4384E+01      9.5987E+01      1.0000E+00
      7.5564E-03      1.3338E+00      1.3968E+00      1.4819E+00      4.2376E-03      6.7269E+01      1.3420E+02      1.0000E+00
      8.5796E-03      1.0633E+00      1.0311E+00      1.1069E+00      7.7090E-03      8.0980E+01      1.0407E+02      1.0000E+00
      9.8269E-03      1.0179E+00      1.0015E+00      1.0438E+00      9.5695E-03      8.8261E+01      9.2799E+01      1.0000E+00
      1.0129E-02      1.0130E+00      1.0003E+00      1.0199E+00      1.0051E-02      8.9114E+01      9.0987E+01      1.0000E+00
      1.0041E-02      1.0027E+00      1.0000E+00      1.0045E+00      1.0022E-02      8.9707E+01      9.0233E+01      1.0000E+00
      1.0006E-02      1.0003E+00      1.0000E+00      1.0006E+00      1.0003E-02      8.9955E+01      9.0032E+01      1.0000E+00
      1.0001E-02      1.0004E+00      1.0000E+00      1.0007E+00      9.9973E-03      8.9975E+01      9.0012E+01      1.0000E+00
      9.9798E-03      1.0016E+00      1.0000E+00      1.0031E+00      9.9563E-03      8.9873E+01      9.0219E+01      1.0000E+00
      9.7837E-03      1.0093E+00      1.0007E+00      1.0252E+00      9.7127E-03      8.8432E+01      9.1593E+01      1.0000E+00
      9.1597E-03      1.0976E+00      1.0192E+00      1.1788E+00      8.8260E-03      8.1637E+01      9.6874E+01      1.0000E+00
      9.4787E-03      1.1651E+00      1.0468E+00      1.3592E+00      7.9261E-03      7.7151E+01      1.0409E+02      1.0000E+00
      9.9334E-03      1.0191E+00      1.0008E+00      1.0340E+00      9.6524E-03      8.7779E+01      9.1022E+01      1.0000E+00
      1.0129E-02      1.0052E+00      1.0002E+00      1.0093E+00      1.0078E-02      8.8880E+01      9.0889E+01      1.0000E+00
      1.0040E-02      1.0015E+00      1.0000E+00      1.0031E+00      1.0021E-02      8.9663E+01      9.0232E+01      1.0000E+00
      1.0007E-02      1.0003E+00      1.0000E+00      1.0006E+00      1.0003E-02      8.9939E+01      9.0041E+01      1.0000E+00
      1.0001E-02      1.0000E+00      1.0000E+00      1.0001E+00      1.0000E-02      8.9991E+01      9.0005E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9999E+01      9.0000E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      9.0000E+01      9.0000E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      9.0000E+01      9.0000E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      9.0000E+01      9.0000E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      9.0000E+01      9.0000E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      9.0000E+01      9.0000E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      9.0000E+01      9.0000E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      9.0000E+01      9.0000E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      9.0000E+01      9.0000E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      9.0000E+01      9.0000E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9999E+01      9.0000E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9998E+01      9.0001E+01      1.0000E+00
      1.0001E-02      1.0000E+00      1.0000E+00      1.0001E+00      1.0000E-02      8.9993E+01      9.0005E+01      1.0000E+00
      1.0002E-02      1.0002E+00      1.0000E+00      1.0003E+00      1.0001E-02      8.9982E+01      9.0015E+01      1.0000E+00
      1.0005E-02      1.0005E+00      1.0000E+00      1.0007E+00      1.0002E-02      8.9972E+01      9.0030E+01      1.0000E+00
      1.0008E-02      1.0007E+00      1.0000E+00      1.0013E+00      1.0005E-02      8.9983E+01      9.0028E+01      1.0000E+00
      1.0010E-02      1.0006E+00      1.0000E+00      1.0013E+00      1.0009E-02      8.9982E+01      9.0017E+01      1.0000E+00
      1.0009E-02      1.0007E+00      1.0000E+00      1.0011E+00      1.0007E-02      8.9958E+01      9.0042E+01      1.0000E+00
      1.0006E-02      1.0004E+00      1.0000E+00      1.0007E+00      1.0003E-02      8.9956E+01      9.0036E+01      1.0000E+00
      1.0003E-02      1.0001E+00      1.0000E+00      1.0002E+00      1.0002E-02      8.9976E+01      9.0021E+01      1.0000E+00
      1.0005E-02      1.0002E+00      1.0000E+00      1.0003E+00      1.0002E-02      8.9959E+01      9.0030E+01      1.0000E+00
      1.0019E-02      1.0009E+00      1.0000E+00      1.0016E+00      1.0007E-02      8.9824E+01      9.0124E+01      1.0000E+00
      1.0059E-02      1.0030E+00      1.0000E+00      1.0048E+00      1.0031E-02      8.9501E+01      9.0409E+01      1.0000E+00
      1.0154E-02      1.0109E+00      1.0003E+00      1.0158E+00      1.0086E-02      8.8740E+01      9.1218E+01      1.0000E+00
      1.0139E-02      1.0164E+00      1.0009E+00      1.0403E+00      1.0006E-02      8.8810E+01      9.1535E+01      1.0000E+00
      1.0396E-02      1.0908E+00      1.0122E+00      1.1392E+00      9.8728E-03      8.5138E+01      9.5579E+01      1.0000E+00
      7.3708E-03      1.3204E+00      1.3908E+00      1.4641E+00      4.1928E-03      6.7499E+01      1.3393E+02      1.0000E+00
      6.4693E-03      1.2921E+00      1.2731E+00      1.5368E+00      4.0731E-03      6.7239E+01      1.2709E+02      1.0000E+00
      1.0854E-02      1.1439E+00      1.0262E+00      1.1971E+00      9.8384E-03      8.1060E+01      9.9326E+01      1.0000E+00
      1.0268E-02      1.0191E+00      1.0006E+00      1.0318E+00      1.0202E-02      8.9225E+01      9.0771E+01      1.0000E+00
      1.0060E-02      1.0033E+00      1.0000E+00      1.0061E+00      1.0050E-02      8.9746E+01      9.0224E+01      1.0000E+00
      1.0009E-02      1.0005E+00      1.0000E+00      1.0009E+00      1.0007E-02      8.9944E+01      9.0045E+01      1.0000E+00
      1.0005E-02      1.0004E+00      1.0000E+00      1.0008E+00      1.0002E-02      8.9960E+01      9.0028E+01      1.0000E+00
      1.0009E-02      1.0026E+00      1.0000E+00      1.0049E+00      9.9881E-03      8.9846E+01      9.0081E+01      1.0000E+00
      9.8833E-03      1.0083E+00      1.0004E+00      1.0152E+00      9.7612E-03      8.8944E+01      9.1601E+01      1.0000E+00
      9.0764E-03      1.0426E+00      1.0170E+00      1.0772E+00      8.5795E-03      8.2475E+01      1.0032E+02      1.0000E+00
      8.1441E-03      1.2860E+00      1.4018E+00      1.4719E+00      4.1437E-03      7.3560E+01      1.3449E+02      1.0000E+00
      1.1327E-02      1.0622E+00      1.0190E+00      1.1086E+00      1.0379E-02      7.8956E+01      9.6540E+01      1.0000E+00
      1.0263E-02      1.0052E+00      1.0006E+00      1.0143E+00      1.0188E-02      8.8267E+01      9.1894E+01      1.0000E+00
      1.0073E-02      1.0019E+00      1.0000E+00      1.0043E+00      1.0053E-02      8.9438E+01      9.0484E+01      1.0000E+00
      1.0019E-02      1.0007E+00      1.0000E+00      1.0015E+00      1.0009E-02      8.9830E+01      9.0114E+01      1.0000E+00
      1.0003E-02      1.0001E+00      1.0000E+00      1.0002E+00      1.0001E-02      8.9971E+01      9.0018E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0001E+00      1.0000E-02      8.9995E+01      9.0003E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0001E+00      9.9999E-03      8.9999E+01      9.0001E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0001E+00      1.0000E-02      8.9998E+01      9.0001E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0001E+00      1.0000E-02      8.9997E+01      9.0002E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9997E+01      9.0003E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9997E+01      9.0002E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9998E+01      9.0001E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9999E+01      9.0000E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      9.0000E+01      9.0000E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      9.0000E+01      9.0000E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9999E+01      9.0000E+01      1.0000E+00
      1.0001E-02      1.0000E+00      1.0000E+00      1.0001E+00      1.0000E-02      8.9993E+01      9.0004E+01      1.0000E+00
      1.0003E-02      1.0001E+00      1.0000E+00      1.0002E+00      1.0001E-02      8.9974E+01      9.0015E+01      1.0000E+00
      1.0006E-02      1.0003E+00      1.0000E+00      1.0006E+00      1.0003E-02      8.9940E+01      9.0040E+01      1.0000E+00
      1.0014E-02      1.0012E+00      1.0000E+00      1.0019E+00      1.0007E-02      8.9866E+01      9.0122E+01      1.0000E+00
      1.0034E-02      1.0040E+00      1.0000E+00      1.0066E+00      1.0011E-02      8.9757E+01      9.0287E+01      1.0000E+00
      1.0068E-02      1.0070E+00      1.0001E+00      1.0128E+00      1.0034E-02      8.9829E+01      9.0293E+01      1.0000E+00
      1.0096E-02      1.0060E+00      1.0001E+00      1.0126E+00      1.0086E-02      8.9789E+01      9.0189E+01      1.0000E+00
      1.0089E-02      1.0063E+00      1.0001E+00      1.0108E+00      1.0062E-02      8.9502E+01      9.0450E+01      1.0000E+00
      1.0051E-02      1.0037E+00      1.0000E+00      1.0061E+00      1.0020E-02      8.9558E+01      9.0338E+01      1.0000E+00
      1.0016E-02      1.0010E+00      1.0000E+00      1.0017E+00      1.0004E-02      8.9835E+01      9.0115E+01      1.0000E+00
      1.0003E-02      1.0001E+00      1.0000E+00      1.0002E+00      1.0002E-02      8.9974E+01      9.0021E+01      1.0000E+00
      1.0004E-02      1.0002E+00      1.0000E+00      1.0003E+00      1.0002E-02      8.9959E+01      9.0028E+01      1.0000E+00
      1.0019E-02      1.0009E+00      1.0000E+00      1.0015E+00      1.0007E-02      8.9826E+01      9.0123E+01      1.0000E+00
      1.0057E-02      1.0030E+00      1.0000E+00      1.0047E+00      1.0030E-02      8.9516E+01      9.0401E+01      1.0000E+00
      1.0141E-02      1.0106E+00      1.0003E+00      1.0150E+00      1.0079E-02      8.8855E+01      9.1158E+01      1.0000E+00
      1.0071E-02      1.0146E+00      1.0009E+00      1.0404E+00      9.9356E-03      8.8869E+01      9.1286E+01      1.0000E+00
      1.0045E-02      1.0848E+00      1.0114E+00      1.1500E+00      9.4716E-03      8.6772E+01      9.5264E+01      1.0000E+00
      6.1052E-03      1.2493E+00      1.3327E+00      1.5985E+00      3.5217E-03      7.0406E+01      1.2906E+02      1.0000E+00
      1.0894E-02      1.1480E+00      1.0455E+00      1.2131E+00      9.6900E-03      7.4297E+01      1.0389E+02      1.0000E+00
      1.0154E-02      1.0249E+00      1.0012E+00      1.0413E+00      9.9948E-03      8.8522E+01      9.1903E+01      1.0000E+00
      1.0054E-02      1.0036E+00      1.0000E+00      1.0075E+00      1.0039E-02      8.9790E+01      9.0144E+01      1.0000E+00
      1.0017E-02      1.0010E+00      1.0000E+00      1.0017E+00      1.0011E-02      8.9877E+01      9.0102E+01      1.0000E+00
      1.0008E-02      1.0003E+00      1.0000E+00      1.0006E+00      1.0008E-02      8.9950E+01      9.0048E+01      1.0000E+00
      1.0032E-02      1.0015E+00      1.0000E+00      1.0029E+00      1.0029E-02      8.9808E+01      9.0174E+01      1.0000E+00
      1.0022E-02      1.0044E+00      1.0000E+00      1.0094E+00      9.9844E-03      8.9755E+01      9.0185E+01      1.0000E+00
      9.5585E-03      1.0206E+00      1.0039E+00      1.0496E+00      9.1854E-03      8.6760E+01      9.4934E+01      1.0000E+00
      8.6867E-03      1.0543E+00      1.0183E+00      1.1092E+00      8.0846E-03      8.3020E+01      1.0043E+02      1.0000E+00
      8.5221E-03      1.0593E+00      1.0100E+00      1.1054E+00      8.1976E-03      8.2845E+01      9.5482E+01      1.0000E+00
      1.0517E-02      1.1312E+00      1.0187E+00      1.2643E+00      9.0649E-03      8.0453E+01      9.7034E+01      1.0000E+00
      1.1529E-02      1.0818E+00      1.0238E+00      1.1342E+00      1.0446E-02      7.7776E+01      9.7882E+01      1.0000E+00
      1.0398E-02      1.0061E+00      1.0011E+00      1.0092E+00      1.0324E-02      8.7325E+01      9.2351E+01      1.0000E+00
      1.0219E-02      1.0073E+00      1.0006E+00      1.0144E+00      1.0096E-02      8.8077E+01      9.1246E+01      1.0000E+00
      1.0055E-02      1.0014E+00      1.0000E+00      1.0030E+00      1.0032E-02      8.9558E+01      9.0325E+01      1.0000E+00
      1.0015E-02      1.0003E+00      1.0000E+00      1.0006E+00      1.0013E-02      8.9902E+01      9.0087E+01      1.0000E+00
      1.0006E-02      1.0005E+00      1.0000E+00      1.0009E+00      1.0004E-02      8.9949E+01      9.0040E+01      1.0000E+00
      1.0001E-02      1.0004E+00      1.0000E+00      1.0009E+00      9.9977E-03      8.9965E+01      9.0016E+01      1.0000E+00
      9.9991E-03      1.0002E+00      1.0000E+00      1.0006E+00      9.9968E-03      8.9986E+01      9.0013E+01      1.0000E+00
      1.0001E-02      1.0004E+00      1.0000E+00      1.0009E+00      9.9976E-03      8.9968E+01      9.0015E+01      1.0000E+00
      1.0005E-02      1.0004E+00      1.0000E+00      1.0008E+00      1.0003E-02      8.9960E+01      9.0032E+01      1.0000E+00
      1.0007E-02      1.0003E+00      1.0000E+00      1.0007E+00      1.0006E-02      8.9952E+01      9.0041E+01      1.0000E+00
      1.0006E-02      1.0003E+00      1.0000E+00      1.0006E+00      1.0003E-02      8.9951E+01      9.0033E+01      1.0000E+00
      1.0003E-02      1.0001E+00      1.0000E+00      1.0003E+00      1.0001E-02      8.9973E+01      9.0017E+01      1.0000E+00
      1.0001E-02      1.0000E+00      1.0000E+00      1.0001E+00      1.0000E-02      8.9991E+01      9.0006E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9997E+01      9.0002E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9999E+01      9.0000E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9998E+01      9.0001E+01      1.0000E+00
      1.0003E-02      1.0001E+00      1.0000E+00      1.0002E+00      1.0001E-02      8.9974E+01      9.0015E+01      1.0000E+00
      1.0016E-02      1.0006E+00      1.0000E+00      1.0011E+00      1.0004E-02      8.9846E+01      9.0089E+01      1.0000E+00
      1.0041E-02      1.0015E+00      1.0000E+00      1.0031E+00      1.0017E-02      8.9631E+01      9.0248E+01      1.0000E+00
      1.0052E-02      1.0031E+00      1.0000E+00      1.0054E+00      1.0037E-02      8.9524E+01      9.0433E+01      1.0000E+00
      1.0091E-02      1.0179E+00      1.0006E+00      1.0314E+00      9.9658E-03      8.8976E+01      9.1481E+01      1.0000E+00
      1.0294E-02      1.0431E+00      1.0030E+00      1.0772E+00      1.0034E-02      8.8719E+01      9.2162E+01      1.0000E+00
      1.0561E-02      1.0360E+00      1.0025E+00      1.0716E+00      1.0504E-02      8.8673E+01      9.1050E+01      1.0000E+00
      1.0535E-02      1.0373E+00      1.0031E+00      1.0631E+00      1.0302E-02      8.6426E+01      9.2927E+01      1.0000E+00
      1.0241E-02      1.0174E+00      1.0010E+00      1.0274E+00      1.0067E-02      8.7626E+01      9.1808E+01      1.0000E+00
      1.0046E-02      1.0024E+00      1.0000E+00      1.0041E+00      1.0016E-02      8.9521E+01      9.0367E+01      1.0000E+00
      1.0007E-02      1.0002E+00      1.0000E+00      1.0005E+00      1.0003E-02      8.9931E+01      9.0048E+01      1.0000E+00
      1.0002E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0002E-02      8.9990E+01      9.0010E+01      1.0000E+00
      1.0004E-02      1.0002E+00      1.0000E+00      1.0003E+00      1.0002E-02      8.9960E+01      9.0027E+01      1.0000E+00
      1.0018E-02      1.0009E+00      1.0000E+00      1.0015E+00      1.0007E-02      8.9832E+01      9.0121E+01      1.0000E+00
      1.0054E-02      1.0028E+00      1.0000E+00      1.0044E+00      1.0031E-02      8.9562E+01      9.0382E+01      1.0000E+00
      1.0124E-02      1.0094E+00      1.0002E+00      1.0167E+00      1.0071E-02      8.9171E+01      9.1016E+01      1.0000E+00
      1.0059E-02      1.0361E+00      1.0025E+00      1.0736E+00      9.7459E-03      8.8153E+01      9.1717E+01      1.0000E+00
      1.0398E-02      1.2323E+00      1.0684E+00      1.3354E+00      8.7927E-03      7.3720E+01      1.0727E+02      1.0000E+00
      8.4275E-03      1.0732E+00      1.0375E+00      1.1283E+00      7.4413E-03      8.0257E+01      1.0537E+02      1.0000E+00
      9.7602E-03      1.0211E+00      1.0020E+00      1.0473E+00      9.4501E-03      8.8131E+01      9.3408E+01      1.0000E+00
      1.0100E-02      1.0101E+00      1.0002E+00      1.0165E+00      1.0036E-02      8.9380E+01      9.0777E+01      1.0000E+00
      1.0038E-02      1.0023E+00      1.0000E+00      1.0038E+00      1.0022E-02      8.9729E+01      9.0220E+01      1.0000E+00
      1.0012E-02      1.0003E+00      1.0000E+00      1.0006E+00      1.0011E-02      8.9931E+01      9.0067E+01      1.0000E+00
      1.0030E-02      1.0013E+00      1.0000E+00      1.0024E+00      1.0015E-02      8.9745E+01      9.0172E+01      1.0000E+00
      1.0065E-02      1.0022E+00      1.0000E+00      1.0037E+00      1.0037E-02      8.9467E+01      9.0412E+01      1.0000E+00
      9.9949E-03      1.0042E+00      1.0000E+00      1.0069E+00      9.9489E-03      8.9660E+01      9.0188E+01      1.0000E+00
      9.7939E-03      1.0083E+00      1.0004E+00      1.0195E+00      9.6484E-03      8.9086E+01      9.1605E+01      1.0000E+00
      9.7806E-03      1.0114E+00      1.0006E+00      1.0253E+00      9.6194E-03      8.8113E+01      9.1093E+01      1.0000E+00
      1.0107E-02      1.0204E+00      1.0009E+00      1.0277E+00      9.9774E-03      8.8180E+01      9.1842E+01      1.0000E+00
      1.0338E-02      1.0090E+00      1.0009E+00      1.0230E+00      1.0234E-02      8.7749E+01      9.2013E+01      1.0000E+00
      1.0234E-02      1.0094E+00      1.0006E+00      1.0173E+00      1.0100E-02      8.7959E+01      9.1349E+01      1.0000E+00
      1.0094E-02      1.0018E+00      1.0001E+00      1.0035E+00      1.0065E-02      8.9296E+01      9.0539E+01      1.0000E+00
      1.0070E-02      1.0017E+00      1.0000E+00      1.0031E+00      1.0056E-02      8.9541E+01      9.0391E+01      1.0000E+00
      1.0071E-02      1.0027E+00      1.0000E+00      1.0058E+00      1.0056E-02      8.9564E+01      9.0373E+01      1.0000E+00
      1.0041E-02      1.0042E+00      1.0000E+00      1.0073E+00      1.0022E-02      8.9664E+01      9.0284E+01      1.0000E+00
      9.9923E-03      1.0036E+00      1.0000E+00      1.0068E+00      9.9567E-03      8.9724E+01      9.0133E+01      1.0000E+00
      9.9686E-03      1.0011E+00      1.0000E+00      1.0036E+00      9.9498E-03      8.9885E+01      9.0102E+01      1.0000E+00
      9.9886E-03      1.0031E+00      1.0000E+00      1.0060E+00      9.9556E-03      8.9759E+01      9.0137E+01      1.0000E+00
      1.0034E-02      1.0038E+00      1.0000E+00      1.0066E+00      1.0014E-02      8.9698E+01      9.0246E+01      1.0000E+00
      1.0060E-02      1.0025E+00      1.0000E+00      1.0053E+00      1.0047E-02      8.9624E+01      9.0322E+01      1.0000E+00
      1.0046E-02      1.0022E+00      1.0000E+00      1.0042E+00      1.0023E-02      8.9617E+01      9.0265E+01      1.0000E+00
      1.0021E-02      1.0010E+00      1.0000E+00      1.0019E+00      1.0009E-02      8.9806E+01      9.0131E+01      1.0000E+00
      1.0008E-02      1.0003E+00      1.0000E+00      1.0007E+00      1.0003E-02      8.9926E+01      9.0048E+01      1.0000E+00
      1.0003E-02      1.0001E+00      1.0000E+00      1.0003E+00      1.0001E-02      8.9970E+01      9.0017E+01      1.0000E+00
      1.0001E-02      1.0000E+00      1.0000E+00      1.0001E+00      1.0000E-02      8.9993E+01      9.0004E+01      1.0000E+00
      1.0001E-02      1.0000E+00      1.0000E+00      1.0001E+00      1.0000E-02      8.9993E+01      9.0005E+01      1.0000E+00
      1.0006E-02      1.0003E+00      1.0000E+00      1.0006E+00      1.0003E-02      8.9941E+01      9.0040E+01      1.0000E+00
      1.0041E-02      1.0015E+00      1.0000E+00      1.0031E+00      1.0017E-02      8.9631E+01      9.0248E+01      1.0000E+00
      1.0155E-02      1.0050E+00      1.0003E+00      1.0097E+00      1.0058E-02      8.8614E+01      9.0840E+01      1.0000E+00
      1.0150E-02      1.0052E+00      1.0003E+00      1.0116E+00      1.0083E-02      8.8939E+01      9.1358E+01      1.0000E+00
      9.7115E-03      1.0227E+00      1.0015E+00      1.0528E+00      9.4428E-03      8.7637E+01      9.1163E+01      1.0000E+00
      1.0282E-02      1.1892E+00      1.0506E+00      1.2935E+00      8.8297E-03      7.9592E+01      1.0457E+02      1.0000E+00
      1.2298E-02      1.1566E+00      1.0339E+00      1.2834E+00      1.1838E-02      8.5914E+01      9.4602E+01      1.0000E+00
      1.2147E-02      1.1711E+00      1.0604E+00      1.2567E+00      1.0468E-02      7.1545E+01      1.0413E+02      1.0000E+00
      1.0307E-02      1.0182E+00      1.0020E+00      1.0280E+00      1.0157E-02      8.6599E+01      9.3483E+01      1.0000E+00
      1.0072E-02      1.0018E+00      1.0001E+00      1.0042E+00      1.0041E-02      8.9216E+01      9.0653E+01      1.0000E+00
      1.0018E-02      1.0010E+00      1.0000E+00      1.0017E+00      1.0007E-02      8.9815E+01      9.0131E+01      1.0000E+00
      1.0003E-02      1.0001E+00      1.0000E+00      1.0003E+00      1.0001E-02      8.9974E+01      9.0018E+01      1.0000E+00
      1.0001E-02      1.0000E+00      1.0000E+00      1.0001E+00      1.0001E-02      8.9992E+01      9.0006E+01      1.0000E+00
      1.0004E-02      1.0002E+00      1.0000E+00      1.0003E+00      1.0002E-02      8.9961E+01      9.0027E+01      1.0000E+00
      1.0020E-02      1.0010E+00      1.0000E+00      1.0017E+00      1.0010E-02      8.9829E+01      9.0129E+01      1.0000E+00
      1.0086E-02      1.0040E+00      1.0001E+00      1.0073E+00      1.0066E-02      8.9459E+01      9.0471E+01      1.0000E+00
      1.0395E-02      1.0192E+00      1.0010E+00      1.0365E+00      1.0311E-02      8.8074E+01      9.1548E+01      1.0000E+00
      1.1897E-02      1.1466E+00      1.0379E+00      1.2299E+00      1.0610E-02      7.6223E+01      1.0077E+02      1.0000E+00
      8.7853E-03      1.3168E+00      1.3296E+00      1.5581E+00      4.7845E-03      7.3170E+01      1.3102E+02      1.0000E+00
      6.2186E-03      1.2950E+00      1.3023E+00      1.5299E+00      3.9118E-03      6.5612E+01      1.2858E+02      1.0000E+00
      1.0460E-02      1.1139E+00      1.0158E+00      1.1560E+00      9.6068E-03      8.4037E+01      9.6921E+01      1.0000E+00
